[2026-07-09 16:07:07] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 12 | Sell Order: 9 | Price: ₹608.12 | Qty: 12 | Total: ₹7297.44
[2026-07-09 16:17:25] TRADE MATCHED: Ticker: TCS | Buy Order: 298 | Sell Order: 80 | Price: ₹3345.17 | Qty: 3 | Total: ₹10035.51
[2026-07-09 16:17:25] TRADE MATCHED: Ticker: TCS | Buy Order: 300 | Sell Order: 260 | Price: ₹3368.25 | Qty: 6 | Total: ₹20209.50
[2026-07-09 16:17:31] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 274 | Sell Order: 308 | Price: ₹1573.31 | Qty: 5 | Total: ₹7866.55
[2026-07-09 16:17:32] TRADE MATCHED: Ticker: TCS | Buy Order: 310 | Sell Order: 80 | Price: ₹3345.17 | Qty: 8 | Total: ₹26761.36
[2026-07-09 16:17:32] TRADE MATCHED: Ticker: TCS | Buy Order: 310 | Sell Order: 225 | Price: ₹3348.69 | Qty: 7 | Total: ₹23440.83
[2026-07-09 16:17:35] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 244 | Sell Order: 314 | Price: ₹626.46 | Qty: 3 | Total: ₹1879.38
[2026-07-09 16:17:36] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 244 | Sell Order: 315 | Price: ₹626.46 | Qty: 7 | Total: ₹4385.22
[2026-07-09 16:17:36] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 312 | Sell Order: 315 | Price: ₹623.16 | Qty: 5 | Total: ₹3115.80
[2026-07-09 16:17:38] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 274 | Sell Order: 319 | Price: ₹1573.31 | Qty: 8 | Total: ₹12586.48
[2026-07-09 16:17:38] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 275 | Sell Order: 319 | Price: ₹1570.30 | Qty: 1 | Total: ₹1570.30
[2026-07-09 16:17:39] TRADE MATCHED: Ticker: TCS | Buy Order: 320 | Sell Order: 225 | Price: ₹3348.69 | Qty: 4 | Total: ₹13394.76
[2026-07-09 16:17:40] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 312 | Sell Order: 323 | Price: ₹623.16 | Qty: 5 | Total: ₹3115.80
[2026-07-09 16:17:40] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 258 | Sell Order: 323 | Price: ₹616.95 | Qty: 6 | Total: ₹3701.70
[2026-07-09 16:17:41] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 301 | Sell Order: 323 | Price: ₹611.88 | Qty: 2 | Total: ₹1223.76
[2026-07-09 16:17:44] TRADE MATCHED: Ticker: TCS | Buy Order: 300 | Sell Order: 329 | Price: ₹3389.97 | Qty: 2 | Total: ₹6779.94
[2026-07-09 16:17:45] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 256 | Sell Order: 330 | Price: ₹1144.82 | Qty: 5 | Total: ₹5724.10
[2026-07-09 16:17:45] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 322 | Sell Order: 330 | Price: ₹1141.74 | Qty: 2 | Total: ₹2283.48
[2026-07-09 16:17:46] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 255 | Sell Order: 333 | Price: ₹608.52 | Qty: 5 | Total: ₹3042.60
[2026-07-09 16:17:46] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 301 | Sell Order: 332 | Price: ₹611.88 | Qty: 1 | Total: ₹611.88
[2026-07-09 16:17:47] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 334 | Sell Order: 214 | Price: ₹1131.20 | Qty: 1 | Total: ₹1131.20
[2026-07-09 16:17:47] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 334 | Sell Order: 237 | Price: ₹1134.49 | Qty: 1 | Total: ₹1134.49
[2026-07-09 16:17:50] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 246 | Sell Order: 339 | Price: ₹1123.92 | Qty: 2 | Total: ₹2247.84
[2026-07-09 16:17:55] TRADE MATCHED: Ticker: TCS | Buy Order: 346 | Sell Order: 325 | Price: ₹3342.78 | Qty: 4 | Total: ₹13371.12
[2026-07-09 16:17:56] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 255 | Sell Order: 348 | Price: ₹608.52 | Qty: 2 | Total: ₹1217.04
[2026-07-09 16:17:57] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 275 | Sell Order: 351 | Price: ₹1570.30 | Qty: 4 | Total: ₹6281.20
[2026-07-09 16:17:57] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 352 | Sell Order: 349 | Price: ₹1128.60 | Qty: 6 | Total: ₹6771.60
[2026-07-09 16:17:57] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 352 | Sell Order: 337 | Price: ₹1128.91 | Qty: 5 | Total: ₹5644.55
[2026-07-09 16:17:57] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 352 | Sell Order: 237 | Price: ₹1134.49 | Qty: 4 | Total: ₹4537.96
[2026-07-09 16:18:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 255 | Sell Order: 355 | Price: ₹608.52 | Qty: 4 | Total: ₹2434.08
[2026-07-09 16:18:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 341 | Sell Order: 355 | Price: ₹608.47 | Qty: 5 | Total: ₹3042.35
[2026-07-09 16:18:00] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 326 | Sell Order: 355 | Price: ₹607.65 | Qty: 5 | Total: ₹3038.25
[2026-07-09 16:18:01] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 359 | Sell Order: 332 | Price: ₹605.91 | Qty: 11 | Total: ₹6665.01
[2026-07-09 16:18:03] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 362 | Sell Order: 351 | Price: ₹1553.67 | Qty: 1 | Total: ₹1553.67
[2026-07-09 16:18:03] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 362 | Sell Order: 357 | Price: ₹1559.92 | Qty: 5 | Total: ₹7799.60
[2026-07-09 16:18:05] TRADE MATCHED: Ticker: TCS | Buy Order: 266 | Sell Order: 366 | Price: ₹3358.16 | Qty: 3 | Total: ₹10074.48
[2026-07-09 16:18:05] TRADE MATCHED: Ticker: TCS | Buy Order: 271 | Sell Order: 366 | Price: ₹3353.47 | Qty: 9 | Total: ₹30181.23
[2026-07-09 16:18:06] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 368 | Sell Order: 150 | Price: ₹1144.73 | Qty: 8 | Total: ₹9157.84
[2026-07-09 16:18:06] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 368 | Sell Order: 73 | Price: ₹1145.23 | Qty: 2 | Total: ₹2290.46
[2026-07-09 16:18:07] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 263 | Sell Order: 369 | Price: ₹2612.17 | Qty: 6 | Total: ₹15673.02
[2026-07-09 16:18:09] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 322 | Sell Order: 373 | Price: ₹1141.74 | Qty: 13 | Total: ₹14842.62
[2026-07-09 16:18:12] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 263 | Sell Order: 378 | Price: ₹2612.17 | Qty: 2 | Total: ₹5224.34
[2026-07-09 16:18:12] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 309 | Sell Order: 378 | Price: ₹2606.95 | Qty: 6 | Total: ₹15641.70
[2026-07-09 16:18:12] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 377 | Sell Order: 373 | Price: ₹1139.92 | Qty: 1 | Total: ₹1139.92
[2026-07-09 16:18:13] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 377 | Sell Order: 58 | Price: ₹1146.30 | Qty: 3 | Total: ₹3438.90
[2026-07-09 16:18:13] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 377 | Sell Order: 33 | Price: ₹1149.72 | Qty: 2 | Total: ₹2299.44
[2026-07-09 16:18:14] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 364 | Sell Order: 380 | Price: ₹1143.06 | Qty: 9 | Total: ₹10287.54
[2026-07-09 16:18:17] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 326 | Sell Order: 386 | Price: ₹607.65 | Qty: 9 | Total: ₹5468.85
[2026-07-09 16:18:17] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 280 | Sell Order: 386 | Price: ₹607.21 | Qty: 2 | Total: ₹1214.42
[2026-07-09 16:18:20] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 390 | Sell Order: 380 | Price: ₹1135.36 | Qty: 3 | Total: ₹3406.08
[2026-07-09 16:18:22] TRADE MATCHED: Ticker: TCS | Buy Order: 157 | Sell Order: 393 | Price: ₹3328.75 | Qty: 1 | Total: ₹3328.75
[2026-07-09 16:18:22] TRADE MATCHED: Ticker: TCS | Buy Order: 299 | Sell Order: 393 | Price: ₹3324.15 | Qty: 10 | Total: ₹33241.50
[2026-07-09 16:18:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 280 | Sell Order: 396 | Price: ₹607.21 | Qty: 8 | Total: ₹4857.68
[2026-07-09 16:18:24] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 328 | Sell Order: 396 | Price: ₹605.82 | Qty: 3 | Total: ₹1817.46
[2026-07-09 16:18:24] TRADE MATCHED: Ticker: TCS | Buy Order: 279 | Sell Order: 397 | Price: ₹3350.07 | Qty: 6 | Total: ₹20100.42
[2026-07-09 16:18:26] TRADE MATCHED: Ticker: TCS | Buy Order: 111 | Sell Order: 399 | Price: ₹3340.76 | Qty: 4 | Total: ₹13363.04
[2026-07-09 16:18:26] TRADE MATCHED: Ticker: TCS | Buy Order: 288 | Sell Order: 399 | Price: ₹3323.46 | Qty: 2 | Total: ₹6646.92
[2026-07-09 16:18:26] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 400 | Sell Order: 358 | Price: ₹2621.81 | Qty: 8 | Total: ₹20974.48
[2026-07-09 16:18:29] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 405 | Sell Order: 292 | Price: ₹609.64 | Qty: 1 | Total: ₹609.64
[2026-07-09 16:18:30] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 405 | Sell Order: 382 | Price: ₹610.15 | Qty: 6 | Total: ₹3660.90
[2026-07-09 16:18:30] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 405 | Sell Order: 356 | Price: ₹613.74 | Qty: 3 | Total: ₹1841.22
[2026-07-09 16:18:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 287 | Sell Order: 406 | Price: ₹1594.78 | Qty: 9 | Total: ₹14353.02
[2026-07-09 16:18:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 311 | Sell Order: 406 | Price: ₹1588.59 | Qty: 1 | Total: ₹1588.59
[2026-07-09 16:18:30] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 313 | Sell Order: 406 | Price: ₹1580.24 | Qty: 4 | Total: ₹6320.96
[2026-07-09 16:18:32] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 391 | Sell Order: 409 | Price: ₹1146.08 | Qty: 6 | Total: ₹6876.48
[2026-07-09 16:18:33] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 412 | Sell Order: 406 | Price: ₹1579.70 | Qty: 1 | Total: ₹1579.70
[2026-07-09 16:18:34] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 412 | Sell Order: 144 | Price: ₹1595.81 | Qty: 3 | Total: ₹4787.43
[2026-07-09 16:18:34] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 412 | Sell Order: 232 | Price: ₹1596.56 | Qty: 9 | Total: ₹14369.04
[2026-07-09 16:18:35] TRADE MATCHED: Ticker: TCS | Buy Order: 413 | Sell Order: 397 | Price: ₹3343.44 | Qty: 6 | Total: ₹20060.64
[2026-07-09 16:18:35] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 414 | Sell Order: 409 | Price: ₹1142.68 | Qty: 6 | Total: ₹6856.08
[2026-07-09 16:18:35] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 414 | Sell Order: 411 | Price: ₹1148.96 | Qty: 4 | Total: ₹4595.84
[2026-07-09 16:18:35] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 414 | Sell Order: 33 | Price: ₹1149.72 | Qty: 3 | Total: ₹3449.16
[2026-07-09 16:18:35] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 414 | Sell Order: 62 | Price: ₹1150.52 | Qty: 1 | Total: ₹1150.52
[2026-07-09 16:18:37] TRADE MATCHED: Ticker: TCS | Buy Order: 416 | Sell Order: 415 | Price: ₹3322.01 | Qty: 4 | Total: ₹13288.04
[2026-07-09 16:18:39] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 241 | Sell Order: 419 | Price: ₹2615.04 | Qty: 5 | Total: ₹13075.20
[2026-07-09 16:18:39] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 216 | Sell Order: 419 | Price: ₹2604.85 | Qty: 1 | Total: ₹2604.85
[2026-07-09 16:18:39] TRADE MATCHED: Ticker: TCS | Buy Order: 183 | Sell Order: 421 | Price: ₹3320.82 | Qty: 5 | Total: ₹16604.10
[2026-07-09 16:18:40] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 423 | Sell Order: 380 | Price: ₹1135.36 | Qty: 3 | Total: ₹3406.08
[2026-07-09 16:18:40] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 423 | Sell Order: 73 | Price: ₹1145.23 | Qty: 4 | Total: ₹4580.92
[2026-07-09 16:18:41] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 425 | Sell Order: 424 | Price: ₹1570.05 | Qty: 2 | Total: ₹3140.10
[2026-07-09 16:18:41] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 425 | Sell Order: 232 | Price: ₹1596.56 | Qty: 4 | Total: ₹6386.24
[2026-07-09 16:18:41] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 425 | Sell Order: 185 | Price: ₹1599.18 | Qty: 2 | Total: ₹3198.36
[2026-07-09 16:18:41] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 425 | Sell Order: 212 | Price: ₹1601.49 | Qty: 6 | Total: ₹9608.94
[2026-07-09 16:18:43] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 428 | Sell Order: 239 | Price: ₹2614.65 | Qty: 10 | Total: ₹26146.50
[2026-07-09 16:18:44] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 430 | Sell Order: 239 | Price: ₹2614.65 | Qty: 3 | Total: ₹7843.95
[2026-07-09 16:18:44] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 430 | Sell Order: 198 | Price: ₹2626.95 | Qty: 1 | Total: ₹2626.95
[2026-07-09 16:18:44] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 430 | Sell Order: 206 | Price: ₹2637.00 | Qty: 11 | Total: ₹29007.00
[2026-07-09 16:18:45] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 423 | Sell Order: 431 | Price: ₹1145.72 | Qty: 2 | Total: ₹2291.44
[2026-07-09 16:18:48] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 434 | Sell Order: 427 | Price: ₹1570.05 | Qty: 7 | Total: ₹10990.35
[2026-07-09 16:18:48] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 434 | Sell Order: 212 | Price: ₹1601.49 | Qty: 6 | Total: ₹9608.94
[2026-07-09 16:18:50] TRADE MATCHED: Ticker: TCS | Buy Order: 89 | Sell Order: 436 | Price: ₹3300.01 | Qty: 3 | Total: ₹9900.03
[2026-07-09 16:18:50] TRADE MATCHED: Ticker: TCS | Buy Order: 376 | Sell Order: 436 | Price: ₹3296.36 | Qty: 4 | Total: ₹13185.44
[2026-07-09 16:18:51] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 439 | Sell Order: 389 | Price: ₹1558.68 | Qty: 2 | Total: ₹3117.36
[2026-07-09 16:18:51] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 439 | Sell Order: 357 | Price: ₹1559.92 | Qty: 10 | Total: ₹15599.20
[2026-07-09 16:18:51] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 328 | Sell Order: 440 | Price: ₹605.82 | Qty: 11 | Total: ₹6664.02
[2026-07-09 16:18:51] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 87 | Sell Order: 440 | Price: ₹605.59 | Qty: 1 | Total: ₹605.59
[2026-07-09 16:18:52] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 309 | Sell Order: 441 | Price: ₹2606.95 | Qty: 8 | Total: ₹20855.60
[2026-07-09 16:18:56] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 383 | Sell Order: 446 | Price: ₹606.01 | Qty: 4 | Total: ₹2424.04
[2026-07-09 16:18:56] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 423 | Sell Order: 447 | Price: ₹1145.72 | Qty: 5 | Total: ₹5728.60
[2026-07-09 16:18:56] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 438 | Sell Order: 447 | Price: ₹1137.34 | Qty: 1 | Total: ₹1137.34
[2026-07-09 16:18:57] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 450 | Sell Order: 419 | Price: ₹2599.36 | Qty: 3 | Total: ₹7798.08
[2026-07-09 16:18:58] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 385 | Sell Order: 451 | Price: ₹2599.91 | Qty: 1 | Total: ₹2599.91
[2026-07-09 16:18:59] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 453 | Sell Order: 305 | Price: ₹1146.27 | Qty: 11 | Total: ₹12608.97
[2026-07-09 16:19:01] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 414 | Sell Order: 454 | Price: ₹1153.84 | Qty: 1 | Total: ₹1153.84
[2026-07-09 16:19:02] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 383 | Sell Order: 456 | Price: ₹606.01 | Qty: 10 | Total: ₹6060.10
[2026-07-09 16:19:02] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 304 | Sell Order: 456 | Price: ₹604.50 | Qty: 1 | Total: ₹604.50
[2026-07-09 16:19:02] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 268 | Sell Order: 457 | Price: ₹605.57 | Qty: 12 | Total: ₹7266.84
[2026-07-09 16:19:03] TRADE MATCHED: Ticker: TCS | Buy Order: 183 | Sell Order: 458 | Price: ₹3320.82 | Qty: 10 | Total: ₹33208.20
[2026-07-09 16:19:03] TRADE MATCHED: Ticker: TCS | Buy Order: 153 | Sell Order: 458 | Price: ₹3308.78 | Qty: 3 | Total: ₹9926.34
[2026-07-09 16:19:06] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 268 | Sell Order: 464 | Price: ₹605.57 | Qty: 2 | Total: ₹1211.14
[2026-07-09 16:19:06] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 49 | Sell Order: 464 | Price: ₹605.16 | Qty: 5 | Total: ₹3025.80
[2026-07-09 16:19:06] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 297 | Sell Order: 464 | Price: ₹603.79 | Qty: 5 | Total: ₹3018.95
[2026-07-09 16:19:07] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 420 | Sell Order: 465 | Price: ₹1146.11 | Qty: 14 | Total: ₹16045.54
[2026-07-09 16:19:08] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 434 | Sell Order: 467 | Price: ₹1606.87 | Qty: 2 | Total: ₹3213.74
[2026-07-09 16:19:08] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 174 | Sell Order: 467 | Price: ₹1569.19 | Qty: 4 | Total: ₹6276.76
[2026-07-09 16:19:08] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 402 | Sell Order: 467 | Price: ₹1568.58 | Qty: 6 | Total: ₹9411.48
[2026-07-09 16:19:09] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 461 | Sell Order: 468 | Price: ₹2620.49 | Qty: 12 | Total: ₹31445.88
[2026-07-09 16:19:10] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 469 | Sell Order: 468 | Price: ₹2610.38 | Qty: 1 | Total: ₹2610.38
[2026-07-09 16:19:10] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 469 | Sell Order: 206 | Price: ₹2637.00 | Qty: 2 | Total: ₹5274.00
[2026-07-09 16:19:10] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 466 | Sell Order: 471 | Price: ₹2593.53 | Qty: 1 | Total: ₹2593.53
[2026-07-09 16:19:11] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 165 | Sell Order: 471 | Price: ₹2587.67 | Qty: 6 | Total: ₹15526.02
[2026-07-09 16:19:12] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 473 | Sell Order: 455 | Price: ₹609.10 | Qty: 10 | Total: ₹6091.00
[2026-07-09 16:19:14] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 478 | Sell Order: 356 | Price: ₹613.74 | Qty: 8 | Total: ₹4909.92
[2026-07-09 16:19:15] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 439 | Sell Order: 480 | Price: ₹1570.29 | Qty: 1 | Total: ₹1570.29
[2026-07-09 16:19:15] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 449 | Sell Order: 480 | Price: ₹1565.84 | Qty: 5 | Total: ₹7829.20
[2026-07-09 16:19:16] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 449 | Sell Order: 481 | Price: ₹1565.84 | Qty: 9 | Total: ₹14092.56
[2026-07-09 16:19:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 350 | Sell Order: 489 | Price: ₹1546.62 | Qty: 6 | Total: ₹9279.72
[2026-07-09 16:19:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 345 | Sell Order: 489 | Price: ₹1544.46 | Qty: 5 | Total: ₹7722.30
[2026-07-09 16:19:21] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 388 | Sell Order: 489 | Price: ₹1542.71 | Qty: 1 | Total: ₹1542.71
[2026-07-09 16:19:24] TRADE MATCHED: Ticker: TCS | Buy Order: 324 | Sell Order: 492 | Price: ₹3286.57 | Qty: 6 | Total: ₹19719.42
[2026-07-09 16:19:25] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 488 | Sell Order: 495 | Price: ₹609.49 | Qty: 4 | Total: ₹2437.96
[2026-07-09 16:19:26] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 496 | Sell Order: 356 | Price: ₹613.74 | Qty: 1 | Total: ₹613.74
[2026-07-09 16:19:26] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 496 | Sell Order: 485 | Price: ₹614.74 | Qty: 1 | Total: ₹614.74
[2026-07-09 16:19:26] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 401 | Sell Order: 497 | Price: ₹2585.26 | Qty: 3 | Total: ₹7755.78
[2026-07-09 16:19:28] TRADE MATCHED: Ticker: TCS | Buy Order: 324 | Sell Order: 498 | Price: ₹3286.57 | Qty: 7 | Total: ₹23005.99
[2026-07-09 16:19:28] TRADE MATCHED: Ticker: TCS | Buy Order: 407 | Sell Order: 498 | Price: ₹3264.76 | Qty: 5 | Total: ₹16323.80
[2026-07-09 16:19:28] TRADE MATCHED: Ticker: TCS | Buy Order: 100 | Sell Order: 498 | Price: ₹3262.72 | Qty: 3 | Total: ₹9788.16
[2026-07-09 16:19:31] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 502 | Sell Order: 485 | Price: ₹614.74 | Qty: 7 | Total: ₹4303.18
[2026-07-09 16:19:31] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 502 | Sell Order: 17 | Price: ₹614.87 | Qty: 2 | Total: ₹1229.74
[2026-07-09 16:19:34] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 507 | Sell Order: 305 | Price: ₹1146.27 | Qty: 1 | Total: ₹1146.27
[2026-07-09 16:19:34] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 507 | Sell Order: 90 | Price: ₹1150.04 | Qty: 7 | Total: ₹8050.28
[2026-07-09 16:19:35] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 401 | Sell Order: 508 | Price: ₹2585.26 | Qty: 4 | Total: ₹10341.04
[2026-07-09 16:19:36] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 510 | Sell Order: 505 | Price: ₹2604.30 | Qty: 4 | Total: ₹10417.20
[2026-07-09 16:19:38] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 388 | Sell Order: 514 | Price: ₹1542.71 | Qty: 3 | Total: ₹4628.13
[2026-07-09 16:19:42] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 443 | Sell Order: 519 | Price: ₹1540.29 | Qty: 4 | Total: ₹6161.16
[2026-07-09 16:19:42] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 520 | Sell Order: 455 | Price: ₹609.10 | Qty: 2 | Total: ₹1218.20
[2026-07-09 16:19:43] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 520 | Sell Order: 417 | Price: ₹613.15 | Qty: 1 | Total: ₹613.15
[2026-07-09 16:19:43] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 486 | Sell Order: 522 | Price: ₹1151.41 | Qty: 8 | Total: ₹9211.28
[2026-07-09 16:19:43] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 523 | Sell Order: 516 | Price: ₹613.57 | Qty: 7 | Total: ₹4294.99
[2026-07-09 16:19:43] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 475 | Sell Order: 522 | Price: ₹1151.31 | Qty: 3 | Total: ₹3453.93
[2026-07-09 16:19:44] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 524 | Sell Order: 516 | Price: ₹613.57 | Qty: 8 | Total: ₹4908.56
[2026-07-09 16:19:44] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 524 | Sell Order: 276 | Price: ₹615.96 | Qty: 5 | Total: ₹3079.80
[2026-07-09 16:19:46] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 402 | Sell Order: 528 | Price: ₹1568.58 | Qty: 1 | Total: ₹1568.58
[2026-07-09 16:19:46] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 170 | Sell Order: 528 | Price: ₹1565.51 | Qty: 3 | Total: ₹4696.53
[2026-07-09 16:19:47] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 173 | Sell Order: 528 | Price: ₹1562.90 | Qty: 5 | Total: ₹7814.50
[2026-07-09 16:19:47] TRADE MATCHED: Ticker: HDFCBANK | Buy Order: 161 | Sell Order: 528 | Price: ₹1560.37 | Qty: 5 | Total: ₹7801.85
[2026-07-09 16:19:47] TRADE MATCHED: Ticker: SUNPHARMA | Buy Order: 529 | Sell Order: 90 | Price: ₹1150.04 | Qty: 1 | Total: ₹1150.04
[2026-07-09 16:19:50] TRADE MATCHED: Ticker: TCS | Buy Order: 100 | Sell Order: 531 | Price: ₹3262.72 | Qty: 2 | Total: ₹6525.44
[2026-07-09 16:19:50] TRADE MATCHED: Ticker: RELIANCE | Buy Order: 533 | Sell Order: 419 | Price: ₹2599.36 | Qty: 3 | Total: ₹7798.08
[2026-07-09 16:19:51] TRADE MATCHED: Ticker: TATAMOTORS | Buy Order: 535 | Sell Order: 525 | Price: ₹607.29 | Qty: 8 | Total: ₹4858.32
